GENUS,SPECIES,SUBSPECIES,AUTHOR,YEAR,PUBLISHED?,REFERENCE,NAME IN REFERENCE,LONDEG,LONMIN,LONSEC,LATDEG,LATMIN,LATSEC,COUNTRY,REGION,LOCALITY,SITE,DAY,MONTH,YEAR,NO SPEC,MALES?,SEX RATIO,ALTITUDE,DEPTH,pH,TEMP,COND,ENVIRONMENT,NATURAL HABITAT,ARTIFICIAL HABITAT,DURATION,WATER CHEMISTRY,SUBSTRATE,VEGETATION,AGE,ZONE OF COLL,COMMENTS,VALIDATION STATUS OF COORDINATES
Herpetocypris,reptans,,(Baird),1835,1,Sywula 1977,Herpetocypris reptans (Baird 1835),18,18,5,52,21,22,Poland,Konin Province,Mikorzynskie Lake,M20 in Ref,,,1971,,N,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal.,amber
Cypridopsis,vidua,,(O.F. Mueller),1776,1,Sywula 1977,Cypridopsis vidua (O.F. Muller 1776),18,18,5,52,21,22,Poland,Konin Province,Mikorzynskie Lake,M20 in Ref,,,1971,,N,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal._Number_of_specimens:_fairly_numerous.,amber
Potamocypris,unicaudata,,Schaefer,1943,1,Sywula 1977,Potamocypris unicaudata Schafer 1943,18,18,5,52,21,22,Poland,Konin Province,Mikorzynskie Lake,M20 in Ref,,,1971,1,N,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_autumn_in_1971_or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal.,amber
Darwinula,stevensoni,,(Brady & Robertson),1870,1,Sywula 1977,Darwinula stevensoni (Brady et Robertson 1870),18,18,5,52,21,22,Poland,Konin Province,Mikorzynskie Lake,M20 in Ref,,,1971,,N,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal.,amber
Cytherissa,lacustris,,(Sars),1863,1,Sywula 1977,Cytherissa lacustris (Sars 1863),18,18,5,52,21,22,Poland,Konin Province,Mikorzynskie Lake,M20 in Ref,,,1971,2,N,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_autumn_in_1971_or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal.,amber
Limnocythere,inopinata,,(Baird),1843,1,Sywula 1977,Limnocythere (Limnocythere) inopinata (Baird 1843),18,18,5,52,21,22,Poland,Konin Province,Mikorzynskie Lake,M20 in Ref,,,1971,,N,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal.,amber
Limnocythere,sanctipatricii,,(Brady & Robertson),1869,1,Sywula 1977,Limnocythere (Limnocythere) sanctipatricii Brady et Robertson 1869,18,18,5,52,21,22,Poland,Konin Province,Mikorzynskie Lake,M20 in Ref,,,1971,,U,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal._Number_of_specimens:_ca_10.,amber
Metacypris,cordata,,Brady & Robertson,1870,1,Sywula 1977,Metacypris cordata Brady et Robertson 1870,18,18,5,52,21,22,Poland,Konin Province,Mikorzynskie Lake,M20 in Ref,,,1971,,U,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal.,amber
Herpetocypris,reptans,,(Baird),1835,1,Sywula 1977,Herpetocypris reptans (Baird 1835),18,18,58,52,22,43,Poland,Konin Province,Slesinskie Lake,S18 in Ref,,,1971,,N,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal.,amber
Cypridopsis,vidua,,(O.F. Mueller),1776,1,Sywula 1977,Cypridopsis vidua (O.F. Muller 1776),18,18,58,52,22,43,Poland,Konin Province,Slesinskie Lake,S18 in Ref,,,1971,,N,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal._Number_of_specimens:_fairly_numerous.,amber
Candona,candida,,(O.F. Mueller),1776,1,Sywula 1977,Candona (Candona) candida (O.F. Muller 1785),18,20,24,52,24,0,Poland,Konin Province,Slesinskie Lake,S19 in Ref,,,1971,,N,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal._Number_of_specimens:_single.,amber
Fabaeformiscandona,protzi,,(Hartwig),1898,1,Sywula 1977,Candona (Eucandona) protzi Hartwig 1898,18,20,24,52,24,0,Poland,Konin Province,Slesinskie Lake,S19 in Ref,,,1971,,U,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal._Number_of_specimens:_fairly_abundant.,amber
Physocypria,kraepelini,,G.W. Mueller,1903,1,Sywula 1977,Physocypria fadeewi Dubovskij 1926,18,20,24,52,24,0,Poland,Konin Province,Slesinskie Lake,S19 in Ref,,,1971,,U,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal.,amber
Darwinula,stevensoni,,(Brady & Robertson),1870,1,Sywula 1977,Darwinula stevensoni (Brady et Robertson 1870),18,20,24,52,24,0,Poland,Konin Province,Slesinskie Lake,S19 in Ref,,,1971,,N,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal.,amber
Cyclocypris,ovum,,(Jurine),1820,1,Sywula 1977,Cyclocypris ovum (Jurine 1820),18,20,40,52,18,50,Poland,Konin Province,Lichenskie Lake,L17 in Ref,,,1971,,U,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal.,amber
Cypria,ophtalmica,,(Jurine),1820,1,Sywula 1977,Cypria ophthalmica (Jurine 1820),18,20,40,52,18,50,Poland,Konin Province,Lichenskie Lake,L17 in Ref,,,1971,,U,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal.,amber
Physocypria,kraepelini,,G.W. Mueller,1903,1,Sywula 1977,Physocypria fadeewi Dubovskij 1926,18,20,40,52,18,50,Poland,Konin Province,Lichenskie Lake,L17 in Ref,,,1971,,U,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal.,amber
Isocypris,beauchampi,,(Paris),1920,1,Sywula 1977,Isocypris beauchampi (Paris 1919),18,20,40,52,18,50,Poland,Konin Province,Lichenskie Lake,L17 in Ref,,,1971,,N,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal.,amber
Cypridopsis,vidua,,(O.F. Mueller),1776,1,Sywula 1977,Cypridopsis vidua (O.F. Muller 1776),18,20,40,52,18,50,Poland,Konin Province,Lichenskie Lake,L17 in Ref,,,1971,,N,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal._Number_of_specimens:_fairly_numerous.,amber
Darwinula,stevensoni,,(Brady & Robertson),1870,1,Sywula 1977,Darwinula stevensoni (Brady et Robertson 1870),18,20,40,52,18,50,Poland,Konin Province,Lichenskie Lake,L17 in Ref,,,1971,,N,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal.,amber
Limnocythere,inopinata,,(Baird),1843,1,Sywula 1977,Limnocythere (Limnocythere) inopinata (Baird 1843),18,20,40,52,18,50,Poland,Konin Province,Lichenskie Lake,L17 in Ref,,,1971,,N,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal.,amber
Metacypris,cordata,,Brady & Robertson,1870,1,Sywula 1977,Metacypris cordata Brady et Robertson 1870,18,20,40,52,18,50,Poland,Konin Province,Lichenskie Lake,L17 in Ref,,,1971,,U,,84,,,,,ESTUARINE,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal.,amber
Cypria,ophtalmica,,(Jurine),1820,1,Sywula 1977,Cypria ophthalmica (Jurine 1820),18,21,10,52,20,3,Poland,Konin Province,Lichenskie Lake,L18 in Ref,,,1971,,U,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal.,amber
Physocypria,kraepelini,,G.W. Mueller,1903,1,Sywula 1977,Physocypria fadeewi Dubovskij 1926,18,21,10,52,20,3,Poland,Konin Province,Lichenskie Lake,L18 in Ref,,,1971,,U,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal.,amber
Cypridopsis,vidua,,(O.F. Mueller),1776,1,Sywula 1977,Cypridopsis vidua (O.F. Muller 1776),18,21,10,52,20,3,Poland,Konin Province,Lichenskie Lake,L18 in Ref,,,1971,,N,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal._Number_of_specimens:_fairly_abundant.,amber
Darwinula,stevensoni,,(Brady & Robertson),1870,1,Sywula 1977,Darwinula stevensoni (Brady et Robertson 1870),18,21,10,52,20,3,Poland,Konin Province,Lichenskie Lake,L18 in Ref,,,1971,,N,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,,POST_LAST_GLACIATION,DEEPER,Sampling_date:_1971_and/or_1972._Habitat:_an_artificially_heated_lake._Zone_of_coll:_profundal.,amber
Heterocypris,salina,,(Brady),1868,1,Sywula & Bartkowiak 1978,Cyprinotus (Cyprinotus) salinus f. typica (Brady),18,30,0,54,38,0,Poland,Gulf of Gdansk,Puck Bay,,,,,,N,,0,,,,,LENTIC,OTHER,,PERMANENT,OLIGO/MESOHALINE,,,POST_LAST_GLACIATION,LITTORAL,Coordinates_approx._Number_of_specimens:_at_least_20._Habitat:_a_bay_of_the_Baltic_Sea.,amber
Heterocypris,salina,,(Brady),1868,1,Sywula & Bartkowiak 1978,Cyprinotus (Cyprinotus) salinus f. typica (Brady),18,14,20,52,47,5,Poland,Bydgoszcz Province,Inowroclaw,pond,,,,,N,,70,,,,,LENTIC,POND,,,OLIGO/MESOHALINE,,,,LITTORAL,Number_of_specimens:_at_least_20.,amber
Heterocypris,salina,,(Brady),1868,1,Sywula & Bartkowiak 1978,Cyprinotus (Cyprinotus) salinus (Brady) f. inaequivalva Bronstein,18,19,0,52,48,5,Poland,Bydgoszcz Province,Jacewo,pond,,,,,N,,70,,,,,LENTIC,POND,,PERMANENT,OLIGO/MESOHALINE,,,,LITTORAL,Number_of_specimens:_at_least_20.,amber
Heterocypris,salina,,(Brady),1868,1,Sywula & Bartkowiak 1978,Cyprinotus (Cyprinotus) salinus (Brady) f. fretensis Brady & Robertson,18,19,0,52,48,5,Poland,Bydgoszcz Province,Jacewo,pond,,,,,N,,70,,,,,LENTIC,POND,,PERMANENT,OLIGO/MESOHALINE,,,,LITTORAL,Number_of_specimens:_at_least_20.,amber
Heterocypris,barbara,,(Gauthier & Brehm),1928,1,Sywula & Bartkowiak 1978,Cyprinotus (Heterocypris) barbarus Gauthier & Brehm,18,19,0,52,48,5,Poland,Bydgoszcz Province,Jacewo,pond,,,,,Y,,70,,,,,LENTIC,POND,,PERMANENT,OLIGO/MESOHALINE,,,,LITTORAL,Number_of_specimens:_at_least_20.,amber
Heterocypris,incongruens,,(Ramdohr),1808,1,Sywula & Bartkowiak 1978,Cyprinotus (Heterocypris) incongruens (Ramdohr),16,55,0,52,24,0,Poland,Poznan Province,Poznan (vicinity),pond,,,,,N,,60,,,,,LENTIC,POND,,,FRESHWATER,,,,LITTORAL,Coordinates_for_the_estimated_centre_of_Poznan._Number_of_specimens:_at_least_20._Habitat:_a_natural_or_artificial_pond.,amber
Heterocypris,reptans,,(Kaufmann),1900,1,Sywula & Bartkowiak 1978,Cyprinotus (Heterocypris) reptans (Kaufmann),20,4,50,49,35,20,Poland,Nowy Sacz Province,Koninki,springs of Koninka Stream,,,,,N,,700,,,,,LENTIC,SPRING,,PERMANENT,FRESHWATER,,,,,Number_of_specimens:_at_least_20._Habitat:_a_limnocrene_supplying_water_to_a_stream.,amber
Notodromas,monacha,,(O.F. Mueller),1776,1,Sywula & Bartkowiak 1978,Notodromas monacha (O.F. Muller),16,53,10,52,25,10,Poland,Poznan_Province,Poznan,pond in Botanical Garden,,,,,Y,,70,,,,,LENTIC,POND,,,FRESHWATER,,,,,Number_of_specimens:_at_least_20._Habitat:_a_natural_or_artificial_pond.,amber
Notodromas,persica,,Gurney,1921,1,Sywula & Bartkowiak 1978,Notodromas persica Gurney,18,18,50,52,22,11,Poland,Konin Province,Mikorzynskie Lake,,,,,,Y,,84,,,,,LENTIC,LAKE,,PERMANENT,FRESHWATER,,EMERGENT_MACROPHYTES,POST_LAST_GLACIATION,LITTORAL,Coordinates_for_one_of_two_sites_in_this_lake_where_the_species_was_recorded_previously._Number_of_specimens:_at_least_20._Habitat:_phytolittoral_of_an_artificially_heated_lake.,amber
Cryptocandona,matris,,(Sywula),1976,1,Sywula 1981a,Candona (Cryptocandona) matris Sywula 1976,21,57,0,51,19,0,Poland,Lublin Province,Kazimierz Dolny,,,,,,U,,150,,,,,SUBTERRANEAN,,WELL,PERMANENT,FRESHWATER,,,,,Coordinates_approx._Sampling_period:_1966-1978._Habitat:_wells_and/or_drilled_pumps.,amber
Fabaeformiscandona,wegelini,,(Petkovski),1962,1,Sywula 1981a,Candona (Eucandona) wegelini Petkovski 1962,21,57,0,51,19,0,Poland,Lublin Province,Kazimierz Dolny,,,,,,U,,150,,,,,SUBTERRANEAN,,WELL,PERMANENT,FRESHWATER,,,,,Coordinates_approx._Sampling_period:_1966-1978._Habitat:_wells_and/or_drilled_pumps.,amber
Heterocypris,incongruens,,(Ramdohr),1808,1,Sywula 1992,Cyprinotus (Heterocypris) incongruens (Ramdohr 1808),14,34,0,53,31,0,Poland,Szczecin Province,Przesocin,3 in Ref,,,,430,N,,80,,,,,LENTIC,SPRING,,PERMANENT,FRESHWATER,,,,,Coll._date:_three_times_between_1984_and_1987_in_different_seasons._Number_of_specimens_indicates_number_of_animals_examined_electrophoretically._Habitat:_an_old_helocrene.,amber
Heterocypris,incongruens,,(Ramdohr),1808,1,Sywula 1992,Cyprinotus (Heterocypris) incongruens (Ramdohr 1808),18,32,0,54,20,0,Poland,Gdansk Province,Gdansk-Szadolki,2 in Ref,,,,187,N,,100,,,,,LENTIC,WET_MEADOW,,PERMANENT,FRESHWATER,MUD,,,,Coll._date:_twice_between_1984_and_1987_in_different_seasons._Number_of_specimens_indicates_number_of_animals_examined_electrophoretically._Habitat:_meadow_overflows.,amber
Fabaeformiscandona,wegelini,,(Petkovski),1962,1,Sywula 1981a,Candona (Eucandona) wegelini Petkovski 1962,14,39,0,52,35,0,Poland,Gorzow Wielkopolski Province,Kostrzyn (mouth of Warta R.),,,,,,U,,10,,,,,SUBTERRANEAN,,,PERMANENT,FRESHWATER,,,,,Coordinates_approx._Sampling_period:_1966-1978._Habitat:_wells_and/or_drilled_pumps_and/or_interstitial_waters_(potamostygal).,amber
Pseudocandona,eremita,,(Vejdovsky),1882,1,Sywula 1981a,Candona (Typhlocypris) eremita (Vejdovsky 1880) f. typica,15,6,0,52,3,0,Poland,Zielona Gora Province,Krosno Odrzanskie,,,,,,U,,60,,,,,SUBTERRANEAN,,WELL,PERMANENT,FRESHWATER,,,,,Coordinates_approx._Sampling_period:_1966-1978._Habitat:_wells_and/or_drilled_pumps.,amber
Tonnacypris,lutaria,,(Koch),1838,1,Wierzejski 1896,Cypris strigata O.F.M.,19,57,0,50,4,0,Poland,Krakow Province,Krakow,neighbourhood of town,,,,,U,,200,,,,,,,,,,,,,,Co-ordinates_and_altitude_approx._(for_the_estimated_middle_of_the_town)._Sampling_date:_1884-1893._No_environmental_data_-_probably_small_meadow_ponds.,amber
Pseudocandona,szoecsi,,(Farkas),1958,1,Sywula 1981a,Candona (Typhlocypris) eremita (Vejdovsky 1880) f. szocsi,19,43,0,49,30,0,Poland,Nowy Sacz Province,Orawa River drainage area,,,,,,U,,,,,,,SUBTERRANEAN,,WELL,PERMANENT,FRESHWATER,,,,,Coordinates_for_the_estimated_middle_of_the_investigated_area_(several_sites_without_precise_geographical_localisation)._Sampling_period:_1966-1978._Altitude:_600-1000._Habitat:_wells_and/or_drilled_pumps.,amber
Pseudocandona,albicans,,(Brady),1864,1,Sywula 1981a,Candona (Typhlocypris) parallela G.W. Muller 1900,19,43,0,49,30,0,Poland,Nowy Sacz Province,Orawa River drainage area,,,,,,U,,,,,,,SUBTERRANEAN,,WELL,PERMANENT,FRESHWATER,,,,,Coordinates_for_the_estimated_middle_of_the_investigated_area_(several_sites_without_precise_geographical_localisation)._Sampling_period:_1966-1978._Altitude:_600-1000._Habitat:_wells_and/or_drilled_pumps.,amber
Pseudocandona,sarsi,,(Hartwig),1899,1,Sywula 1981a,Candona (Typhlocypris) sarsi Hartwig 1899,19,43,0,49,30,0,Poland,Nowy Sacz Province,Orawa River drainage area,,,,,,U,,,,,,,SUBTERRANEAN,,WELL,PERMANENT,FRESHWATER,,,,,Coordinates_for_the_estimated_middle_of_the_investigated_area_(several_sites_without_precise_geographical_localisation)._Sampling_period:_1966-1978._Altitude:_600-1000._Habitat:_wells_and/or_drilled_pumps.,amber
Cavernocypris,subterranea,,(Wolf),1920,1,Sywula 1981a,Cypridopsis subterranea Wolf 1919,19,43,0,49,30,0,Poland,Nowy Sacz Province,Orawa River drainage area,,,,,,U,,,,,,,SUBTERRANEAN,,WELL,PERMANENT,FRESHWATER,,,,,Coordinates_for_the_estimated_middle_of_the_investigated_area_(several_sites_without_precise_geographical_localisation)._Sampling_period:_1966-1978._Altitude:_600-1000._Habitat:_wells_and/or_drilled_pumps.,amber
Potamocypris,pallida,,Alm,1914,1,Sywula 1981a,Potamocypris pallida Alm 1914,19,43,0,49,30,0,Poland,Nowy Sacz Province,Orawa River drainage area,,,,,,U,,,,,,,SUBTERRANEAN,,WELL,PERMANENT,FRESHWATER,,,,,Coordinates_for_the_estimated_middle_of_the_investigated_area_(several_sites_without_precise_geographical_localisation)._Sampling_period:_1966-1978._Altitude:_600-1000._Habitat:_wells_and/or_drilled_pumps.,amber
Candona,candida,,(O.F. Mueller),1776,0,Robin Smith unpublished data,Candona candida,-1,-11,-31,52,41,57,England,Leicestershire,near Cropstone Reservoir,Fishing(?) pond,27,4,1997,,U,,,0.05,6.8,12.5,,LENTIC,,FISH_POND,PERMANENT,FRESHWATER,MUD,EMERGENT_MACROPHYTES,RECENT_(20thC),LITTORAL,Stream_flowing_from_covered_reservoir,amber
Candona,candida,,(O.F. Mueller),1776,1,Sywula 1981a,Candona (Candona) candida (O.F. Muller 1785),19,43,0,49,30,0,Poland,Nowy Sacz Province,Orawa River drainage area,,,,,,U,,,,,,,SUBTERRANEAN,INTERSTITIAL,,PERMANENT,FRESHWATER,,,,,Coordinates_for_the_estimated_middle_of_the_investigated_area_(several_sites_without_precise_geographical_localisation)._Sampling_period:_1966-1978._Altitude:_600-1000._Habitat:_rhithrostygal.,amber
Cryptocandona,vavrai,,Kaufmann,1900,1,Sywula 1981a,Candona (Cryptocandona) vavrai (Kaufmann 1900),19,43,0,49,30,0,Poland,Nowy Sacz Province,Orawa River drainage area,,,,,,U,,,,,,,SUBTERRANEAN,INTERSTITIAL,,PERMANENT,FRESHWATER,,,,,Coordinates_for_the_estimated_middle_of_the_investigated_area_(several_sites_without_precise_geographical_localisation)._Sampling_period:_1966-1978._Altitude:_600-1000._Habitat:_rhithrostygal.,amber
Pseudocandona,albicans,,(Brady),1864,1,Sywula 1981a,Candona (Typhlocypris) parallela G.W. Muller 1900,19,43,0,49,30,0,Poland,Nowy Sacz Province,Orawa River drainage area,,,,,,U,,,,,,,SUBTERRANEAN,INTERSTITIAL,,PERMANENT,FRESHWATER,,,,,Coordinates_for_the_estimated_middle_of_the_investigated_area_(several_sites_without_precise_geographical_localisation)._Sampling_period:_1966-1978._Altitude:_600-1000._Habitat:_rhithrostygal.,amber
Cryptocandona,matris,,(Sywula),1976,1,Sywula 1981a,Candona (Cryptocandona) matris Sywula 1976,22,36,0,49,26,0,Poland,Krosno Province,Dnestr River drainage area,,,,,,U,,,,,,,SUBTERRANEAN,INTERSTITIAL,,PERMANENT,FRESHWATER,,,,,Coordinates_for_the_estimated_middle_of_the_investigated_area_(several_sites_without_precise_geographical_localisation)._Sampling_period:_1966-1978._Altitude:_400-700._Habitat:_rhithrostygal.,amber
Cypria,ophtalmica,,(Jurine),1820,0,Robin Smith unpublished data,Cypria ophtalmica,-1,-11,-31,52,41,57,England,Leicestershire,near Cropstone Reservoir,Fishing(?) pond,27,4,1997,,U,,,0.05,6.8,12.5,,LENTIC,,FISH_POND,PERMANENT,FRESHWATER,MUD,EMERGENT_MACROPHYTES,RECENT_(20thC),LITTORAL,Stream_flowing_from_covered_reservoir,amber
Pseudocandona,albicans,,(Brady),1864,1,Sywula 1981a,Candona (Typhlocypris) parallela G.W. Muller 1900,22,36,0,49,26,0,Poland,Krosno Province,Dnestr River drainage area,,,,,,U,,,,,,,SUBTERRANEAN,INTERSTITIAL,,PERMANENT,FRESHWATER,,,,,Coordinates_for_the_estimated_middle_of_the_investigated_area_(several_sites_without_precise_geographical_localisation)._Sampling_period:_1966-1978._Altitude:_400-700._Habitat:_rhithrostygal.,amber
Cavernocypris,subterranea,,(Wolf),1920,1,Sywula 1981a,Cypridopsis subterranea Wolf 1919,22,36,0,49,26,0,Poland,Krosno Province,Dnestr River drainage area,,,,,,U,,,,,,,SUBTERRANEAN,INTERSTITIAL,,PERMANENT,FRESHWATER,,,,,Coordinates_for_the_estimated_middle_of_the_investigated_area_(several_sites_without_precise_geographical_localisation)._Sampling_period:_1966-1978._Altitude:_400-700._Habitat:_rhithrostygal.,amber
Potamocypris,pallida,,Alm,1914,1,Sywula 1981a,Potamocypris pallida Alm 1914,22,36,0,49,26,0,Poland,Krosno Province,Dnestr River drainage area,,,,,,U,,,,,,,SUBTERRANEAN,INTERSTITIAL,,PERMANENT,FRESHWATER,,,,,Coordinates_for_the_estimated_middle_of_the_investigated_area_(several_sites_without_precise_geographical_localisation)._Sampling_period:_1966-1978._Altitude:_400-700._Habitat:_rhithrostygal.,amber
Cryptocandona,matris,,(Sywula),1976,1,Sywula 1981a,Candona (Cryptocandona) matris Sywula 1976,22,36,0,49,26,0,Poland,Krosno Province,Dnestr River drainage area,,,,,,U,,,,,,,SUBTERRANEAN,,WELL,PERMANENT,FRESHWATER,,,,,Coordinates_for_the_estimated_middle_of_the_investigated_area_(several_sites_without_precise_geographical_localisation)._Sampling_period:_1966-1978._Altitude:_400-700._Habitat:_wells_and/or_drilled_pumps_(eustygal).,amber
Candona,candida,,(O.F. Mueller),1776,1,Sywula 1981a,Candona (Candona) candida (O.F. Muller 1785),22,36,0,49,26,0,Poland,Krosno Province,Dnestr River drainage area,,,,,,U,,,,,,,SUBTERRANEAN,,WELL,PERMANENT,FRESHWATER,,,,,Coordinates_for_the_estimated_middle_of_the_investigated_area_(several_sites_without_precise_geographical_localisation)._Sampling_period:_1966-1978._Altitude:_400-700._Habitat:_wells_and/or_drilled_pumps_(eustygal).,amber
Candona,candida,,(O.F. Mueller),1776,1,Skalski 1982,Candona (Candona) candida O.F. Muller 1785,21,54,30,51,18,0,Poland,Lublin Province,Okale,63 in Ref (well),,,,11,U,,140,,,,,SUBTERRANEAN,,WELL,PERMANENT,FRESHWATER,,,,,Date_of_sampling:_1976-1979._Substrate:_limestone_in_aquiferous_layer.,amber
Cryptocandona,matris,,(Sywula),1976,1,Skalski 1982,Candona (Cryptocandona) matris Sywula 1976,21,59,30,51,20,20,Poland,Lublin Province,Bochotnica,24 in Ref (well by road),,,,,U,,130,,,,,SUBTERRANEAN,,WELL,PERMANENT,FRESHWATER,,,,,Sampling_period:_September_1976_-_November_1977_at_two_months_intervals._Substrate:_chalk_marl_and_gravel_in_aquiferous_layer.,amber
Pseudocandona,eremita,,(Vejdovsky),1882,1,Skalski 1982,Candona (Typhlocypris) eremita (Vejdovsky 1882) forma typica,21,59,30,51,20,20,Poland,Lublin_Province,Bochotnica,24 in Ref (well by road),,,,,N,,130,,,,,SUBTERRANEAN,,WELL,PERMANENT,FRESHWATER,,,,,Sampling_period:_September_1976_-_November_1977_at_two_months_intervals._Substrate:_chalk_marl_and_gravel_in_aquiferous_layer.,amber
Pseudocandona,eremita,,(Vejdovsky),1882,1,Skalski 1982,Candona (Typhlocypris) eremita (Vejdovsky 1882) forma indeterm.,21,59,30,51,20,20,Poland,Lublin Province,Bochotnica,24 in Ref (well by road),,,,,N,,130,,,,,SUBTERRANEAN,,WELL,PERMANENT,FRESHWATER,,,,,This_record_may_concern_either_P._eremita_or_P._szoecsi_(Farkas_1958)._Sampling_period:_September_1976_-_November_1977_at_two_months_intervals._Substrate:_chalk_marl_and_gravel_in_aquiferous_layer.,amber
Cryptocandona,matris,,(Sywula),1976,1,Skalski 1982,Candona (Cryptocandona) matris Sywula 1976,21,56,20,51,24,20,Poland,Lublin Province,Gora Pulawska,49 in Ref (well by road),,,,,U,,130,,,,,SUBTERRANEAN,,WELL,PERMANENT,FRESHWATER,GRAVEL,,,,Sampling_period:_1976-1979.,amber
